rent_euro,year,half,half_year,time_period,county,province,area,location,property_type,bedrooms,bedrooms_num,is_dublin,is_city,is_county_aggregate,county_encoded,property_type_encoded,bedrooms_encoded
2255.64,2025,1,2025H1,11,Dublin,Leinster,Ringsend,"Ringsend, Dublin 4",Terrace house,1 to 3 bed,2.0,True,True,False,5,4,1
2810.0,2025,1,2025H1,11,Dublin,Leinster,Sandymount,"Sandymount, Dublin 4",Terrace house,1 to 3 bed,2.0,True,True,False,5,4,1
2929.9,2025,1,2025H1,11,Dublin,Leinster,Ranelagh,"Ranelagh, Dublin 6",Terrace house,1 to 3 bed,2.0,True,True,False,5,4,1
1976.27,2025,1,2025H1,11,Dublin,Leinster,Cabra,"Cabra, Dublin 7",Terrace house,1 to 3 bed,2.0,True,True,False,5,4,1
2289.4,2025,1,2025H1,11,Dublin,Leinster,Inchicore,"Inchicore, Dublin 8",Terrace house,1 to 3 bed,2.0,True,True,False,5,4,1
1979.58,2025,1,2025H1,11,Dublin,Leinster,Finglas,"Finglas, Dublin 11",Terrace house,1 to 3 bed,2.0,True,True,False,5,4,1
2134.38,2025,1,2025H1,11,Dublin,Leinster,Crumlin,"Crumlin, Dublin 12",Terrace house,1 to 3 bed,2.0,True,True,False,5,4,1
2174.95,2025,1,2025H1,11,Dublin,Leinster,Drimnagh,"Drimnagh, Dublin 12",Terrace house,1 to 3 bed,2.0,True,True,False,5,4,1
1917.02,2025,1,2025H1,11,Dublin,Leinster,Clondalkin,"Clondalkin, Dublin 22",Terrace house,1 to 3 bed,2.0,True,True,False,5,4,1
2000.29,2025,1,2025H1,11,Dublin,Leinster,Tallaght,"Tallaght, Dublin 24",Terrace house,1 to 3 bed,2.0,True,True,False,5,4,1
1593.84,2025,1,2025H1,11,Galway,Connacht,Galway,Galway,Terrace house,1 to 3 bed,2.0,False,False,True,6,4,1
1746.39,2025,1,2025H1,11,Galway,Connacht,Galway City,Galway City,Terrace house,1 to 3 bed,2.0,False,True,False,6,4,1
1170.32,2025,1,2025H1,11,Kerry,Munster,Kerry,Kerry,Terrace house,1 to 3 bed,2.0,False,False,True,7,4,1
1191.26,2025,1,2025H1,11,Kerry,Munster,Tralee,"Tralee, Kerry",Terrace house,1 to 3 bed,2.0,False,False,False,7,4,1
1636.13,2025,1,2025H1,11,Kildare,Leinster,Kildare,Kildare,Terrace house,1 to 3 bed,2.0,False,False,True,8,4,1
1055.86,2025,1,2025H1,11,Kilkenny,Leinster,Kilkenny,Kilkenny,Terrace house,1 to 3 bed,2.0,False,False,True,9,4,1
1183.97,2025,1,2025H1,11,Laois,Leinster,Laois,Laois,Terrace house,1 to 3 bed,2.0,False,False,True,10,4,1
1225.74,2025,1,2025H1,11,Laois,Leinster,Portlaoise,"Portlaoise, Laois",Terrace house,1 to 3 bed,2.0,False,False,False,10,4,1
972.33,2025,1,2025H1,11,Leitrim,Connacht,Leitrim,Leitrim,Terrace house,1 to 3 bed,2.0,False,False,True,11,4,1
1484.65,2025,1,2025H1,11,Limerick,Munster,Limerick,Limerick,Terrace house,1 to 3 bed,2.0,False,False,True,12,4,1
1579.27,2025,1,2025H1,11,Limerick,Munster,Limerick City,Limerick City,Terrace house,1 to 3 bed,2.0,False,True,False,12,4,1
1086.41,2025,1,2025H1,11,Longford,Leinster,Longford,Longford,Terrace house,1 to 3 bed,2.0,False,False,True,13,4,1
1397.19,2025,1,2025H1,11,Louth,Leinster,Louth,Louth,Terrace house,1 to 3 bed,2.0,False,False,True,14,4,1
1469.8,2025,1,2025H1,11,Louth,Leinster,Drogheda,"Drogheda, Louth",Terrace house,1 to 3 bed,2.0,False,False,False,14,4,1
1343.48,2025,1,2025H1,11,Louth,Leinster,Dundalk,"Dundalk, Louth",Terrace house,1 to 3 bed,2.0,False,False,False,14,4,1
1034.01,2025,1,2025H1,11,Mayo,Connacht,Mayo,Mayo,Terrace house,1 to 3 bed,2.0,False,False,True,15,4,1
931.31,2025,1,2025H1,11,Mayo,Connacht,Ballina,"Ballina, Mayo",Terrace house,1 to 3 bed,2.0,False,False,False,15,4,1
1205.54,2025,1,2025H1,11,Mayo,Connacht,Castlebar,"Castlebar, Mayo",Terrace house,1 to 3 bed,2.0,False,False,False,15,4,1
1517.87,2025,1,2025H1,11,Meath,Leinster,Meath,Meath,Terrace house,1 to 3 bed,2.0,False,False,True,16,4,1
1472.02,2025,1,2025H1,11,Meath,Leinster,Navan,"Navan, Meath",Terrace house,1 to 3 bed,2.0,False,False,False,16,4,1
1076.85,2025,1,2025H1,11,Monaghan,Ulster,Monaghan,Monaghan,Terrace house,1 to 3 bed,2.0,False,False,True,17,4,1
1038.6,2025,1,2025H1,11,Monaghan,Ulster,Monaghan Town,Monaghan Town,Terrace house,1 to 3 bed,2.0,False,False,False,17,4,1
1202.8,2025,1,2025H1,11,Offaly,Leinster,Offaly,Offaly,Terrace house,1 to 3 bed,2.0,False,False,True,18,4,1
1319.72,2025,1,2025H1,11,Offaly,Leinster,Tullamore,"Tullamore, Offaly",Terrace house,1 to 3 bed,2.0,False,False,False,18,4,1
983.98,2025,1,2025H1,11,Roscommon,Connacht,Roscommon,Roscommon,Terrace house,1 to 3 bed,2.0,False,False,True,19,4,1
1128.4,2025,1,2025H1,11,Sligo,Connacht,Sligo,Sligo,Terrace house,1 to 3 bed,2.0,False,False,True,20,4,1
1122.91,2025,1,2025H1,11,Sligo,Connacht,Sligo Town,Sligo Town,Terrace house,1 to 3 bed,2.0,False,False,False,20,4,1
1039.75,2025,1,2025H1,11,Tipperary,Munster,Tipperary,Tipperary,Terrace house,1 to 3 bed,2.0,False,False,True,21,4,1
1149.39,2025,1,2025H1,11,Tipperary,Munster,Clonmel,"Clonmel, Tipperary",Terrace house,1 to 3 bed,2.0,False,False,False,21,4,1
1077.86,2025,1,2025H1,11,Tipperary,Munster,Nenagh,"Nenagh, Tipperary",Terrace house,1 to 3 bed,2.0,False,False,False,21,4,1
997.83,2025,1,2025H1,11,Tipperary,Munster,Thurles,"Thurles, Tipperary",Terrace house,1 to 3 bed,2.0,False,False,False,21,4,1
1107.88,2025,1,2025H1,11,Waterford,Munster,Waterford,Waterford,Terrace house,1 to 3 bed,2.0,False,False,True,22,4,1
1181.39,2025,1,2025H1,11,Waterford,Munster,Waterford City,Waterford City,Terrace house,1 to 3 bed,2.0,False,True,False,22,4,1
1318.39,2025,1,2025H1,11,Westmeath,Leinster,Westmeath,Westmeath,Terrace house,1 to 3 bed,2.0,False,False,True,23,4,1
1475.9,2025,1,2025H1,11,Westmeath,Leinster,Athlone,"Athlone, Westmeath",Terrace house,1 to 3 bed,2.0,False,False,False,23,4,1
1188.78,2025,1,2025H1,11,Westmeath,Leinster,Mullingar,"Mullingar, Westmeath",Terrace house,1 to 3 bed,2.0,False,False,False,23,4,1
1111.58,2025,1,2025H1,11,Wexford,Leinster,Wexford,Wexford,Terrace house,1 to 3 bed,2.0,False,False,True,24,4,1
1030.51,2025,1,2025H1,11,Wexford,Leinster,Enniscorthy,"Enniscorthy, Wexford",Terrace house,1 to 3 bed,2.0,False,False,False,24,4,1
1264.37,2025,1,2025H1,11,Wexford,Leinster,Gorey,"Gorey, Wexford",Terrace house,1 to 3 bed,2.0,False,False,False,24,4,1
1026.52,2025,1,2025H1,11,Wexford,Leinster,New Ross,"New Ross, Wexford",Terrace house,1 to 3 bed,2.0,False,False,False,24,4,1
1642.14,2025,1,2025H1,11,Wicklow,Leinster,Wicklow,Wicklow,Terrace house,1 to 3 bed,2.0,False,False,True,25,4,1
1269.28,2025,1,2025H1,11,Wicklow,Leinster,Arklow,"Arklow, Wicklow",Terrace house,1 to 3 bed,2.0,False,False,False,25,4,1
1717.94,2025,1,2025H1,11,Wicklow,Leinster,Bray,"Bray, Wicklow",Terrace house,1 to 3 bed,2.0,False,False,False,25,4,1
2044.27,2025,1,2025H1,11,Wicklow,Leinster,Greystones,"Greystones, Wicklow",Terrace house,1 to 3 bed,2.0,False,False,False,25,4,1
1080.56,2025,1,2025H1,11,Carlow,Leinster,Carlow,Carlow,Apartment,1 to 3 bed,2.0,False,False,True,0,0,1
1048.83,2025,1,2025H1,11,Carlow,Leinster,Carlow Town,Carlow Town,Apartment,1 to 3 bed,2.0,False,False,False,0,0,1
1026.62,2025,1,2025H1,11,Cavan,Ulster,Cavan,Cavan,Apartment,1 to 3 bed,2.0,False,False,True,1,0,1
1120.47,2025,1,2025H1,11,Cavan,Ulster,Cavan Town,Cavan Town,Apartment,1 to 3 bed,2.0,False,False,False,1,0,1
1076.47,2025,1,2025H1,11,Clare,Munster,Clare,Clare,Apartment,1 to 3 bed,2.0,False,False,True,2,0,1
972.46,2025,1,2025H1,11,Clare,Munster,Ennis,"Ennis, Clare",Apartment,1 to 3 bed,2.0,False,False,False,2,0,1
1137.17,2025,1,2025H1,11,Clare,Munster,Shannon,"Shannon, Clare",Apartment,1 to 3 bed,2.0,False,False,False,2,0,1
1378.09,2025,1,2025H1,11,Cork,Munster,Cork,Cork,Apartment,1 to 3 bed,2.0,False,False,True,3,0,1
1479.05,2025,1,2025H1,11,Cork,Munster,Cork City,Cork City,Apartment,1 to 3 bed,2.0,False,True,False,3,0,1
1507.3,2025,1,2025H1,11,Cork,Munster,Ballincollig,"Ballincollig, Cork",Apartment,1 to 3 bed,2.0,False,False,False,3,0,1
1037.17,2025,1,2025H1,11,Cork,Munster,Bandon,"Bandon, Cork",Apartment,1 to 3 bed,2.0,False,False,False,3,0,1
1260.95,2025,1,2025H1,11,Cork,Munster,Blackpool,"Blackpool, Cork",Apartment,1 to 3 bed,2.0,False,False,False,3,0,1
1511.26,2025,1,2025H1,11,Cork,Munster,Blackrock,"Blackrock, Cork",Apartment,1 to 3 bed,2.0,False,False,False,3,0,1
1163.21,2025,1,2025H1,11,Cork,Munster,Clonakilty,"Clonakilty, Cork",Apartment,1 to 3 bed,2.0,False,False,False,3,0,1
1074.98,2025,1,2025H1,11,Cork,Munster,Cobh,"Cobh, Cork",Apartment,1 to 3 bed,2.0,False,False,False,3,0,1
1588.04,2025,1,2025H1,11,Cork,Munster,Kinsale,"Kinsale, Cork",Apartment,1 to 3 bed,2.0,False,False,False,3,0,1
1232.2,2025,1,2025H1,11,Cork,Munster,Mallow,"Mallow, Cork",Apartment,1 to 3 bed,2.0,False,False,False,3,0,1
1262.49,2025,1,2025H1,11,Cork,Munster,Midleton,"Midleton, Cork",Apartment,1 to 3 bed,2.0,False,False,False,3,0,1
926.92,2025,1,2025H1,11,Cork,Munster,Skibbereen,"Skibbereen, Cork",Apartment,1 to 3 bed,2.0,False,False,False,3,0,1
1047.91,2025,1,2025H1,11,Cork,Munster,Youghal,"Youghal, Cork",Apartment,1 to 3 bed,2.0,False,False,False,3,0,1
875.37,2025,1,2025H1,11,Donegal,Ulster,Donegal,Donegal,Apartment,1 to 3 bed,2.0,False,False,True,4,0,1
717.3,2025,1,2025H1,11,Donegal,Ulster,Buncrana,"Buncrana, Donegal",Apartment,1 to 3 bed,2.0,False,False,False,4,0,1
980.22,2025,1,2025H1,11,Donegal,Ulster,Letterkenny,"Letterkenny, Donegal",Apartment,1 to 3 bed,2.0,False,False,False,4,0,1
2135.35,2025,1,2025H1,11,Dublin,Leinster,Dublin,Dublin,Apartment,1 to 3 bed,2.0,True,True,True,5,0,1
1564.85,2025,1,2025H1,11,Dublin,Leinster,Balbriggan,"Balbriggan, Dublin",Apartment,1 to 3 bed,2.0,True,True,False,5,0,1
2430.78,2025,1,2025H1,11,Dublin,Leinster,Blackrock,"Blackrock, Dublin",Apartment,1 to 3 bed,2.0,True,True,False,5,0,1
2235.58,2025,1,2025H1,11,Dublin,Leinster,Booterstown,"Booterstown, Dublin",Apartment,1 to 3 bed,2.0,True,True,False,5,0,1
2647.6,2025,1,2025H1,11,Dublin,Leinster,Dalkey,"Dalkey, Dublin",Apartment,1 to 3 bed,2.0,True,True,False,5,0,1
1633.85,2025,1,2025H1,11,Dublin,Leinster,Donabate,"Donabate, Dublin",Apartment,1 to 3 bed,2.0,True,True,False,5,0,1
2229.78,2025,1,2025H1,11,Dublin,Leinster,Dun Laoghaire,"Dun Laoghaire, Dublin",Apartment,1 to 3 bed,2.0,True,True,False,5,0,1
2610.96,2025,1,2025H1,11,Dublin,Leinster,Glenageary,"Glenageary, Dublin",Apartment,1 to 3 bed,2.0,True,True,False,5,0,1
2168.16,2025,1,2025H1,11,Dublin,Leinster,Howth,"Howth, Dublin",Apartment,1 to 3 bed,2.0,True,True,False,5,0,1
2656.49,2025,1,2025H1,11,Dublin,Leinster,Killiney,"Killiney, Dublin",Apartment,1 to 3 bed,2.0,True,True,False,5,0,1
2120.24,2025,1,2025H1,11,Dublin,Leinster,Lucan,"Lucan, Dublin",Apartment,1 to 3 bed,2.0,True,True,False,5,0,1
2192.42,2025,1,2025H1,11,Dublin,Leinster,Malahide,"Malahide, Dublin",Apartment,1 to 3 bed,2.0,True,True,False,5,0,1
1857.51,2025,1,2025H1,11,Dublin,Leinster,Monkstown,"Monkstown, Dublin",Apartment,1 to 3 bed,2.0,True,True,False,5,0,1
2008.22,2025,1,2025H1,11,Dublin,Leinster,Portmarnock,"Portmarnock, Dublin",Apartment,1 to 3 bed,2.0,True,True,False,5,0,1
1923.54,2025,1,2025H1,11,Dublin,Leinster,Saggart,"Saggart, Dublin",Apartment,1 to 3 bed,2.0,True,True,False,5,0,1
1691.68,2025,1,2025H1,11,Dublin,Leinster,Skerries,"Skerries, Dublin",Apartment,1 to 3 bed,2.0,True,True,False,5,0,1
2302.52,2025,1,2025H1,11,Dublin,Leinster,Stillorgan,"Stillorgan, Dublin",Apartment,1 to 3 bed,2.0,True,True,False,5,0,1
1751.88,2025,1,2025H1,11,Dublin,Leinster,Swords,"Swords, Dublin",Apartment,1 to 3 bed,2.0,True,True,False,5,0,1
2111.29,2025,1,2025H1,11,Dublin,Leinster,I.F.S.C.,"I.F.S.C., Dublin 1",Apartment,1 to 3 bed,2.0,True,True,False,5,0,1
1915.76,2025,1,2025H1,11,Dublin,Leinster,Parnell Street,"Parnell Street, Dublin 1",Apartment,1 to 3 bed,2.0,True,True,False,5,0,1
2385.57,2025,1,2025H1,11,Dublin,Leinster,Spencer Dock,"Spencer Dock, Dublin 1",Apartment,1 to 3 bed,2.0,True,True,False,5,0,1
1725.06,2025,1,2025H1,11,Dublin,Leinster,Summerhill,"Summerhill, Dublin 1",Apartment,1 to 3 bed,2.0,True,True,False,5,0,1
1961.11,2025,1,2025H1,11,Dublin,Leinster,Pearse Street,"Pearse Street, Dublin 2",Apartment,1 to 3 bed,2.0,True,True,False,5,0,1
2072.85,2025,1,2025H1,11,Dublin,Leinster,Townsend Street,"Townsend Street, Dublin 2",Apartment,1 to 3 bed,2.0,True,True,False,5,0,1
1616.54,2025,1,2025H1,11,Dublin,Leinster,Clonliffe,"Clonliffe, Dublin 3",Apartment,1 to 3 bed,2.0,True,True,False,5,0,1
1971.0,2025,1,2025H1,11,Dublin,Leinster,Clontarf,"Clontarf, Dublin 3",Apartment,1 to 3 bed,2.0,True,True,False,5,0,1
1864.01,2025,1,2025H1,11,Dublin,Leinster,Drumcondra,"Drumcondra, Dublin 3",Apartment,1 to 3 bed,2.0,True,True,False,5,0,1
1970.95,2025,1,2025H1,11,Dublin,Leinster,East Wall,"East Wall, Dublin 3",Apartment,1 to 3 bed,2.0,True,True,False,5,0,1
1819.04,2025,1,2025H1,11,Dublin,Leinster,Fairview,"Fairview, Dublin 3",Apartment,1 to 3 bed,2.0,True,True,False,5,0,1
2344.47,2025,1,2025H1,11,Dublin,Leinster,Ballsbridge,"Ballsbridge, Dublin 4",Apartment,1 to 3 bed,2.0,True,True,False,5,0,1
2222.95,2025,1,2025H1,11,Dublin,Leinster,Donnybrook,"Donnybrook, Dublin 4",Apartment,1 to 3 bed,2.0,True,True,False,5,0,1
2205.46,2025,1,2025H1,11,Dublin,Leinster,Merrion,"Merrion, Dublin 4",Apartment,1 to 3 bed,2.0,True,True,False,5,0,1
2433.23,2025,1,2025H1,11,Dublin,Leinster,Pembroke,"Pembroke, Dublin 4",Apartment,1 to 3 bed,2.0,True,True,False,5,0,1
2310.31,2025,1,2025H1,11,Dublin,Leinster,Ringsend,"Ringsend, Dublin 4",Apartment,1 to 3 bed,2.0,True,True,False,5,0,1
2176.37,2025,1,2025H1,11,Dublin,Leinster,Sandymount,"Sandymount, Dublin 4",Apartment,1 to 3 bed,2.0,True,True,False,5,0,1
1856.56,2025,1,2025H1,11,Dublin,Leinster,Raheny,"Raheny, Dublin 5",Apartment,1 to 3 bed,2.0,True,True,False,5,0,1
2172.13,2025,1,2025H1,11,Dublin,Leinster,Harolds Cross,"Harolds Cross, Dublin 6",Apartment,1 to 3 bed,2.0,True,True,False,5,0,1
2205.09,2025,1,2025H1,11,Dublin,Leinster,Milltown,"Milltown, Dublin 6",Apartment,1 to 3 bed,2.0,True,True,False,5,0,1
1902.87,2025,1,2025H1,11,Dublin,Leinster,Ranelagh,"Ranelagh, Dublin 6",Apartment,1 to 3 bed,2.0,True,True,False,5,0,1
1614.93,2025,1,2025H1,11,Dublin,Leinster,Rathgar,"Rathgar, Dublin 6",Apartment,1 to 3 bed,2.0,True,True,False,5,0,1
1791.44,2025,1,2025H1,11,Dublin,Leinster,Rathmines,"Rathmines, Dublin 6",Apartment,1 to 3 bed,2.0,True,True,False,5,0,1
1958.73,2025,1,2025H1,11,Dublin,Leinster,Terenure,"Terenure, Dublin 6W",Apartment,1 to 3 bed,2.0,True,True,False,5,0,1
1487.06,2025,1,2025H1,11,Dublin,Leinster,Cabra,"Cabra, Dublin 7",Apartment,1 to 3 bed,2.0,True,True,False,5,0,1
2104.82,2025,1,2025H1,11,Dublin,Leinster,Smithfield,"Smithfield, Dublin 7",Apartment,1 to 3 bed,2.0,True,True,False,5,0,1
1801.1,2025,1,2025H1,11,Dublin,Leinster,Christchurch,"Christchurch, Dublin 8",Apartment,1 to 3 bed,2.0,True,True,False,5,0,1
1926.18,2025,1,2025H1,11,Cork,Munster,Cork Street,"Cork Street, Dublin 8",Apartment,1 to 3 bed,2.0,False,True,False,3,0,1
1753.66,2025,1,2025H1,11,Dublin,Leinster,Inchicore,"Inchicore, Dublin 8",Apartment,1 to 3 bed,2.0,True,True,False,5,0,1
2056.16,2025,1,2025H1,11,Dublin,Leinster,Islandbridge,"Islandbridge, Dublin 8",Apartment,1 to 3 bed,2.0,True,True,False,5,0,1
1834.56,2025,1,2025H1,11,Dublin,Leinster,Kilmainham ,"Kilmainham , Dublin 8",Apartment,1 to 3 bed,2.0,True,True,False,5,0,1
1829.82,2025,1,2025H1,11,Dublin,Leinster,Rialto,"Rialto, Dublin 8",Apartment,1 to 3 bed,2.0,True,True,False,5,0,1
1816.42,2025,1,2025H1,11,Dublin,Leinster,South Circular Road,"South Circular Road, Dublin 8",Apartment,1 to 3 bed,2.0,True,True,False,5,0,1
2016.41,2025,1,2025H1,11,Dublin,Leinster,Beaumont,"Beaumont, Dublin 9",Apartment,1 to 3 bed,2.0,True,True,False,5,0,1
1785.08,2025,1,2025H1,11,Dublin,Leinster,Glasnevin,"Glasnevin, Dublin 9",Apartment,1 to 3 bed,2.0,True,True,False,5,0,1
2013.61,2025,1,2025H1,11,Dublin,Leinster,Santry,"Santry, Dublin 9",Apartment,1 to 3 bed,2.0,True,True,False,5,0,1
1857.48,2025,1,2025H1,11,Dublin,Leinster,Finglas,"Finglas, Dublin 11",Apartment,1 to 3 bed,2.0,True,True,False,5,0,1
1764.68,2025,1,2025H1,11,Dublin,Leinster,Crumlin,"Crumlin, Dublin 12",Apartment,1 to 3 bed,2.0,True,True,False,5,0,1
1905.21,2025,1,2025H1,11,Dublin,Leinster,Drimnagh,"Drimnagh, Dublin 12",Apartment,1 to 3 bed,2.0,True,True,False,5,0,1
1725.36,2025,1,2025H1,11,Dublin,Leinster,Kimmage,"Kimmage, Dublin 12",Apartment,1 to 3 bed,2.0,True,True,False,5,0,1
1901.25,2025,1,2025H1,11,Dublin,Leinster,Clongriffin,"Clongriffin, Dublin 13",Apartment,1 to 3 bed,2.0,True,True,False,5,0,1
2480.32,2025,1,2025H1,11,Dublin,Leinster,Churchtown,"Churchtown, Dublin 14",Apartment,1 to 3 bed,2.0,True,True,False,5,0,1
2080.94,2025,1,2025H1,11,Dublin,Leinster,Clonskeagh,"Clonskeagh, Dublin 14",Apartment,1 to 3 bed,2.0,True,True,False,5,0,1
1901.54,2025,1,2025H1,11,Dublin,Leinster,Ashtown,"Ashtown, Dublin 15",Apartment,1 to 3 bed,2.0,True,True,False,5,0,1
1850.52,2025,1,2025H1,11,Dublin,Leinster,Blanchardstown,"Blanchardstown, Dublin 15",Apartment,1 to 3 bed,2.0,True,True,False,5,0,1
2046.53,2025,1,2025H1,11,Dublin,Leinster,Castleknock,"Castleknock, Dublin 15",Apartment,1 to 3 bed,2.0,True,True,False,5,0,1
1862.44,2025,1,2025H1,11,Dublin,Leinster,Clonsilla,"Clonsilla, Dublin 15",Apartment,1 to 3 bed,2.0,True,True,False,5,0,1
1766.97,2025,1,2025H1,11,Dublin,Leinster,Porterstown,"Porterstown, Dublin 15",Apartment,1 to 3 bed,2.0,True,True,False,5,0,1
2041.68,2025,1,2025H1,11,Dublin,Leinster,Royal Canal Park,"Royal Canal Park, Dublin 15",Apartment,1 to 3 bed,2.0,True,True,False,5,0,1
2297.76,2025,1,2025H1,11,Dublin,Leinster,Dundrum,"Dundrum, Dublin 16",Apartment,1 to 3 bed,2.0,True,True,False,5,0,1
1922.92,2025,1,2025H1,11,Dublin,Leinster,Rathfarnham,"Rathfarnham, Dublin 16",Apartment,1 to 3 bed,2.0,True,True,False,5,0,1
1857.35,2025,1,2025H1,11,Dublin,Leinster,Malahide Road,"Malahide Road, Dublin 17",Apartment,1 to 3 bed,2.0,True,True,False,5,0,1
2120.94,2025,1,2025H1,11,Dublin,Leinster,Cabinteely,"Cabinteely, Dublin 18",Apartment,1 to 3 bed,2.0,True,True,False,5,0,1
2083.41,2025,1,2025H1,11,Dublin,Leinster,Carrickmines,"Carrickmines, Dublin 18",Apartment,1 to 3 bed,2.0,True,True,False,5,0,1
2102.41,2025,1,2025H1,11,Dublin,Leinster,Leopardstown,"Leopardstown, Dublin 18",Apartment,1 to 3 bed,2.0,True,True,False,5,0,1
2309.2,2025,1,2025H1,11,Dublin,Leinster,Sandyford,"Sandyford, Dublin 18",Apartment,1 to 3 bed,2.0,True,True,False,5,0,1
1927.17,2025,1,2025H1,11,Dublin,Leinster,Stepaside,"Stepaside, Dublin 18",Apartment,1 to 3 bed,2.0,True,True,False,5,0,1
1722.8,2025,1,2025H1,11,Dublin,Leinster,Chapelizod,"Chapelizod, Dublin 20",Apartment,1 to 3 bed,2.0,True,True,False,5,0,1
1723.24,2025,1,2025H1,11,Dublin,Leinster,Clondalkin,"Clondalkin, Dublin 22",Apartment,1 to 3 bed,2.0,True,True,False,5,0,1
2173.28,2025,1,2025H1,11,Dublin,Leinster,Citywest,"Citywest, Dublin 24",Apartment,1 to 3 bed,2.0,True,True,False,5,0,1
1668.81,2025,1,2025H1,11,Dublin,Leinster,Tallaght,"Tallaght, Dublin 24",Apartment,1 to 3 bed,2.0,True,True,False,5,0,1
1490.11,2025,1,2025H1,11,Galway,Connacht,Galway,Galway,Apartment,1 to 3 bed,2.0,False,False,True,6,0,1
1633.36,2025,1,2025H1,11,Galway,Connacht,Galway City,Galway City,Apartment,1 to 3 bed,2.0,False,True,False,6,0,1
1348.53,2025,1,2025H1,11,Galway,Connacht,Athenry,"Athenry, Galway",Apartment,1 to 3 bed,2.0,False,False,False,6,0,1
1567.59,2025,1,2025H1,11,Galway,Connacht,Bohermore,"Bohermore, Galway",Apartment,1 to 3 bed,2.0,False,False,False,6,0,1
1525.12,2025,1,2025H1,11,Galway,Connacht,Doughiska,"Doughiska, Galway",Apartment,1 to 3 bed,2.0,False,False,False,6,0,1
1082.66,2025,1,2025H1,11,Galway,Connacht,Loughrea,"Loughrea, Galway",Apartment,1 to 3 bed,2.0,False,False,False,6,0,1
1361.28,2025,1,2025H1,11,Galway,Connacht,Oranmore,"Oranmore, Galway",Apartment,1 to 3 bed,2.0,False,False,False,6,0,1
1103.3,2025,1,2025H1,11,Galway,Connacht,Tuam,"Tuam, Galway",Apartment,1 to 3 bed,2.0,False,False,False,6,0,1
1112.72,2025,1,2025H1,11,Kerry,Munster,Kerry,Kerry,Apartment,1 to 3 bed,2.0,False,False,True,7,0,1
1329.99,2025,1,2025H1,11,Kerry,Munster,Killarney,"Killarney, Kerry",Apartment,1 to 3 bed,2.0,False,False,False,7,0,1
1046.53,2025,1,2025H1,11,Kerry,Munster,Tralee,"Tralee, Kerry",Apartment,1 to 3 bed,2.0,False,False,False,7,0,1
1523.14,2025,1,2025H1,11,Kildare,Leinster,Kildare,Kildare,Apartment,1 to 3 bed,2.0,False,False,True,8,0,1
1209.18,2025,1,2025H1,11,Kildare,Leinster,Kildare Town,Kildare Town,Apartment,1 to 3 bed,2.0,False,False,False,8,0,1
1239.38,2025,1,2025H1,11,Kildare,Leinster,Athy,"Athy, Kildare",Apartment,1 to 3 bed,2.0,False,False,False,8,0,1
1720.17,2025,1,2025H1,11,Kildare,Leinster,Celbridge,"Celbridge, Kildare",Apartment,1 to 3 bed,2.0,False,False,False,8,0,1
1506.7,2025,1,2025H1,11,Kildare,Leinster,Clane,"Clane, Kildare",Apartment,1 to 3 bed,2.0,False,False,False,8,0,1
1401.34,2025,1,2025H1,11,Kildare,Leinster,Kilcock,"Kilcock, Kildare",Apartment,1 to 3 bed,2.0,False,False,False,8,0,1
1422.32,2025,1,2025H1,11,Kildare,Leinster,Kilcullen,"Kilcullen, Kildare",Apartment,1 to 3 bed,2.0,False,False,False,8,0,1
1679.88,2025,1,2025H1,11,Kildare,Leinster,Leixlip,"Leixlip, Kildare",Apartment,1 to 3 bed,2.0,False,False,False,8,0,1
1714.8,2025,1,2025H1,11,Kildare,Leinster,Maynooth,"Maynooth, Kildare",Apartment,1 to 3 bed,2.0,False,False,False,8,0,1
1717.04,2025,1,2025H1,11,Kildare,Leinster,Naas,"Naas, Kildare",Apartment,1 to 3 bed,2.0,False,False,False,8,0,1
1212.35,2025,1,2025H1,11,Kildare,Leinster,Newbridge,"Newbridge, Kildare",Apartment,1 to 3 bed,2.0,False,False,False,8,0,1
1444.04,2025,1,2025H1,11,Kildare,Leinster,Sallins,"Sallins, Kildare",Apartment,1 to 3 bed,2.0,False,False,False,8,0,1
1086.08,2025,1,2025H1,11,Kilkenny,Leinster,Kilkenny,Kilkenny,Apartment,1 to 3 bed,2.0,False,False,True,9,0,1
1147.36,2025,1,2025H1,11,Laois,Leinster,Laois,Laois,Apartment,1 to 3 bed,2.0,False,False,True,10,0,1
938.46,2025,1,2025H1,11,Laois,Leinster,Portarlington,"Portarlington, Laois",Apartment,1 to 3 bed,2.0,False,False,False,10,0,1
1241.63,2025,1,2025H1,11,Laois,Leinster,Portlaoise,"Portlaoise, Laois",Apartment,1 to 3 bed,2.0,False,False,False,10,0,1
954.75,2025,1,2025H1,11,Leitrim,Connacht,Leitrim,Leitrim,Apartment,1 to 3 bed,2.0,False,False,True,11,0,1
1002.77,2025,1,2025H1,11,Leitrim,Connacht,Carrick-On-Shannon,"Carrick-On-Shannon, Leitrim",Apartment,1 to 3 bed,2.0,False,False,False,11,0,1
1432.17,2025,1,2025H1,11,Limerick,Munster,Limerick,Limerick,Apartment,1 to 3 bed,2.0,False,False,True,12,0,1
1461.63,2025,1,2025H1,11,Limerick,Munster,Limerick City,Limerick City,Apartment,1 to 3 bed,2.0,False,True,False,12,0,1
